0,1
65.0,100.0
65.16064787206557,99.99993868407957
65.48018226685538,99.99985110355831
65.79709252555357,100.00018651361958
66.1110503542596,100.00141186111726
66.10694981681617,100.00294037324734
66.10527867813849,100.00447642484674
66.1060383180855,100.00601185749593
66.4255661945114,100.00758115000713
66.74243518011626,100.00957147092946
66.74074797680133,100.01172722583343
67.05760320235936,100.01425507878666
67.05590803181141,100.01694772914301
67.37274949827116,100.02001184172386
67.37104636103945,100.02324011663613
67.37182054638609,100.0264657677188
67.69133969538174,100.02972327615942
68.00815342048733,100.0333998137216
68.32193352987731,100.03796233742499
68.63235513510828,100.04389503294277
68.62558041578839,100.05028050216617
68.93596648848879,100.05776549702519
68.92916179960574,100.06570143411533
68.9248864688193,100.07366410510419
69.23859289359449,100.08234925167835
69.54890723203502,100.09239970600393
69.54204203959662,100.10289807571303
69.5377286949175,100.11342014892917
69.53597082848589,100.12393911088554
69.53676989177178,100.1344468112941
69.54012515665862,100.14495375011363
69.54603371593952,100.1554890453715
69.87015571998563,100.16542571386793
69.8760923207051,100.17521920417681
70.20023631221854,100.1844149447885
70.20620095862735,100.19346838324013
70.21473800363022,100.20259961207587
70.5407710608237,100.21085162178207
70.54934878941265,100.21890013096335
70.56050381197879,100.22709388213553
70.88813790135731,100.23414673938046
70.89546030813364,100.24088774735833
71.21967220673986,100.24703461470509
71.54169024165076,100.2527172972567
71.86118063985015,100.25836690994488
71.86200642297284,100.26405926591086
72.18149461262713,100.26978055678022
72.50230106170689,100.27546866684342
72.82178483659955,100.28112370061291
72.82262165837659,100.2868214712375
72.82613547108025,100.29252417580356
72.83232323012814,100.29826091703872
73.15666415645721,100.30340470502554
73.47874005905281,100.30808549598265
73.47823343116288,100.31269992582646
73.47907779643093,100.31731008957905
73.48262328423588,100.32192647512936
73.4888668225501,100.32657818174546
73.81325148575065,100.330638217991
73.81952311628248,100.33456202421706
73.82849953976543,100.33856967081665
73.84017305047136,100.3427273088995
73.85453363805827,100.34711949858469
73.87156899264745,100.35184910768649
74.20209026177191,100.3549757104573
74.21920578409127,100.35783093583144
74.549800959749,100.35908533641161
74.56699668533744,100.36007053859497
74.8976658002917,100.35945709244628
75.2273145485506,100.35685973956718
75.24194491024767,100.3540034709718
75.57165436195525,100.34977618608886
75.58635169156213,100.34529189280516
75.60378650889479,100.34115535000983
75.9346760422382,100.33542611992236
75.95219120438564,100.32943581947595
75.9724414549307,100.32391639298021
75.99540942911142,100.31900684786388
76.32768655916462,100.31211984736194
76.65955385003409,100.30261413817992
76.99066783632964,100.29080341469036
77.32068562365603,100.27702188730265
77.33572310843304,100.26299453170768
77.3493589781786,100.24922299334555
77.67794265757932,100.23433637829497
78.00474662824224,100.21820688052313
78.32943212516801,100.20122804748465
78.65166256434077,100.18381241323412
78.65545763797022,100.16636706568566
78.66214069229565,100.14898312363769
78.98686998274864,100.13103356480558
78.99358119591736,100.11297379874391
79.00318678272306,100.09502380091446
79.01567849733814,100.0772496028362
79.34449525291305,100.05836503265674
79.6714713705159,100.0382422950211
79.6811593884865,100.01794952259716
79.69375830181917,99.9978353035419
80.02266990369745,99.97661346276489
80.34971607350938,99.95415621115352
80.67455778493245,99.9308571058198
