Altitude,Speed,Time
99.99986203917902,65.23931757161297,0.0029985904693603516
99.99953950847915,65.72105423290093,0.008130788803100586
99.99978292753126,66.20675929834294,0.012131690979003906
100.00026810973353,66.21057905024959,0.01563882827758789
100.0007568112567,66.21029035629182,0.018644332885742188
100.00126673746772,66.20589425514731,0.0226442813873291
100.001839231818,66.1973947738359,0.02615046501159668
100.00131083717069,66.67040966889364,0.029661893844604492
99.99986950578788,67.1479102288376,0.03316497802734375
99.99830439259577,67.14345187344573,0.036679983139038086
99.99614969315053,67.62093569593569,0.03968477249145508
99.99386929013481,67.61644593352557,0.04368400573730469
99.99164394537587,67.60776536625852,0.047701358795166016
99.9895386721622,67.59490115435419,0.050705909729003906
99.9858324511453,68.06293592995418,0.05421042442321777
99.98050152308348,68.53576912797948,0.057724952697753906
99.97424472061097,69.01320368669178,0.060729026794433594
99.96785116380373,69.00862148319924,0.0627286434173584
99.96150159512534,68.99976218909525,0.066741943359375
99.95526101445964,68.9866331120234,0.06975126266479492
99.94740837266548,69.45444612743798,0.07275176048278809
99.93791986415928,69.9271437973498,0.08276772499084473
99.9281408715361,69.91816658378667,0.08627772331237793
99.91723312994769,70.39081908898555,0.08979034423828125
99.90538449041918,70.86818801124286,0.0927891731262207
99.89338403255765,70.8634826441353,0.09529662132263184
99.88141247243081,70.85438522383501,0.0988013744354248
99.86953479164974,70.84090325440542,0.10180258750915527
99.85783969652633,70.82304742507614,0.1043710708618164
99.8440495515598,71.28527187479045,0.10781741142272949
99.82792887352305,71.75271862243669,0.11081862449645996
99.810150076201,72.22519244883227,0.11281871795654297
99.79141187081522,72.7024964662261,0.11683464050292969
99.77243896768051,73.18443214649562,0.11983752250671387
99.75346374863038,73.18411304487067,0.12283992767333984
99.73439300035837,73.6660615683056,0.12638497352600098
99.71583768196125,74.15247149949957,0.1304001808166504
99.69857352702397,74.64314110158064,0.13340020179748535
99.68340125377038,75.13786706640829,0.13640594482421875
99.67114618634054,75.63644453992173,0.13941097259521484
99.6626578555283,76.1386671470806,0.14141130447387695
99.65880957885047,76.64432701652579,0.14741921424865723
99.65650311625546,76.67246102241414,0.1504225730895996
99.65787696667118,77.17833325009201,0.15342354774475098
99.66480143700704,77.68746624708326,0.15743160247802734
99.67362754080595,77.72075798904923,0.16043472290039062
99.68301516914164,77.7564463081438,0.16343450546264648
99.69753437610396,78.2686650941588,0.1659407615661621
99.71432896779669,78.30699956286439,0.1694483757019043
99.73537042568978,78.8151169588976,0.17244768142700195
99.76201486223253,79.32500154479251,0.17495012283325195
99.79061343041998,79.35899502675885,0.17845869064331055
99.82367410122711,79.86912935409397,0.1814584732055664
99.85887586629836,79.91068625092726,0.18496298789978027
99.90001879402796,80.42670114578023,0.18747282028198242
