Altitude,Speed,Time
99.99986203917902,65.23931757161297,0.004002809524536133
99.99960380773328,65.23498593921717,0.00904083251953125
99.99940607700991,65.22661110265497,0.01304173469543457
99.99933386688761,65.21419996996214,0.01704120635986328
99.99766617266498,65.68261408925197,0.020557641983032227
99.99560774833834,65.67011618961726,0.023555755615234375
99.99375824498257,65.65356368487993,0.027063846588134766
99.99223011066374,65.63296942531449,0.030570507049560547
99.99115951736161,65.60834918762218,0.033574819564819336
99.98716000086209,66.06103353963094,0.037586212158203125
99.97957372299275,66.51906006627955,0.040589094161987305
99.97140978897707,66.4981943171539,0.04359006881713867
99.96071665886555,66.95609717571868,0.046590566635131836
99.9470474817092,67.41917693010417,0.05057168006896973
99.93285790611696,67.4021835652333,0.0535731315612793
99.91895668798931,67.38104079725986,0.05707550048828125
99.90251092564264,67.83869390804729,0.059597015380859375
99.88546380667955,67.817414215179,0.06360125541687012
99.86883284173385,67.79197454861698,0.06660294532775879
99.8527779528666,67.76239421512803,0.06961631774902344
99.83336081189091,68.20849031514946,0.0726156234741211
99.80971267370288,68.66027911168207,0.09534859657287598
99.78539438862393,68.63452326966318,0.09940695762634277
99.75808518187881,69.0861653294893,0.10240721702575684
99.73009606467608,69.06024972904406,0.1054072380065918
99.7026528433255,69.03011599667502,0.10843110084533691
99.6759391895187,68.9957868387898,0.1114349365234375
99.65016245045543,68.9572879739937,0.11543750762939453
99.6255535891587,68.91464810340081,0.11845922470092773
99.59653329220967,69.34109846942121,0.12247562408447266
99.56687041930567,69.29822126887613,0.1254739761352539
99.53836532736639,69.25745921561308,0.12898802757263184
99.50575493193878,69.69035586767555,0.13199114799499512
99.4677506503522,70.12946516093515,0.13499069213867188
99.42488888819872,70.57460079974986,0.13843584060668945
99.37773360517986,71.02557464697865,0.14143824577331543
99.32687611243496,71.48219675832406,0.1444401741027832
99.2753252064547,71.45977416872307,0.14702987670898438
99.22409843763361,71.43296818019509,0.14957475662231445
99.16980898583752,71.8836463836221,0.1526169776916504
99.1117982393095,72.34002575569873,0.15561437606811523
99.05307494350295,72.31733408164835,0.16966724395751953
98.99452091242506,72.2968762853537,0.17370915412902832
98.93374615541994,72.75877474879269,0.17570972442626953
98.87232466249046,72.74043550967464,0.17925739288330078
98.8086747530755,73.20223586523737,0.18237566947937012
98.74437039655766,73.18378484936824,0.18637657165527344
98.68022033283408,73.1608285043265,0.1894674301147461
98.61339130145069,73.61684657531278,0.19251012802124023
98.54582613053397,73.59375438714096,0.19550824165344238
98.47854238893264,73.56614790001193,0.19805145263671875
98.41170013177658,73.53404806514402,0.20163750648498535
98.341360673074,73.97780226255733,0.2046370506286621
98.27020144525534,73.94552280652618,0.20823192596435547
98.19947346205515,73.91551871684405,0.21081948280334473
98.12917781152152,73.8832664359848,0.2138195037841797
98.05949834121878,73.84652377094812,0.21744608879089355
97.98594678413659,74.28369272578398,0.21995234489440918
97.91156590235617,74.24675092595335,0.22299504280090332
97.83799640700795,74.205322081276,0.22661972045898438
97.76020293382878,74.63560781514596,0.22916364669799805
97.68159199619849,74.59396199273607,0.2322993278503418
97.59874380442137,75.02404264693125,0.23529052734375
97.51506483693699,74.98218008229207,0.23783588409423828
97.4271352689732,75.41205587940182,0.24138307571411133
97.33366544009877,75.84849395458268,0.24442648887634277
97.23931358284655,75.8107739681589,0.2469649314880371
97.14572051982672,75.76847241636804,0.24955224990844727
97.04785074819085,76.19793329835612,0.2525913715362549
96.9444144138602,76.634004481147,0.2555859088897705
96.83594673626261,77.07650083988146,0.2581300735473633
96.72301057543179,77.52523526326495,0.2612457275390625
96.60916614881117,77.49615399743686,0.2642490863800049
96.49209204619495,77.94474388147079,0.2677896022796631
96.37112868996645,78.39940863204674,0.27037858963012695
96.24689354073425,78.85995731536713,0.2733731269836426
96.12003104561889,79.32619710181686,0.2753722667694092
95.99244136902287,79.31110313853958,0.279557466506958
95.8629135146323,79.77727103888024,0.28146886825561523
95.7314223169021,80.24896330063073,0.2845115661621094
95.59927066617215,80.24612388342817,0.2881009578704834
95.46671847425581,80.72826072619911,0.3024001121520996
95.33385786890206,80.72790872988612,0.3054051399230957
95.20059481172117,81.21005842029894,0.3079874515533447
95.067021425313,81.2097043232221,0.3115832805633545
94.93304366612465,81.69186686156337,0.3155839443206787
